Price,Regionname
2800000,Eastern Metropolitan
1111142,Eastern Metropolitan
626000,Northern Metropolitan
513800,Northern Metropolitan
513800,Northern Metropolitan
840000,Western Metropolitan
1230000,Western Metropolitan
1020000,Western Metropolitan
1295000,Western Metropolitan
933000,Western Metropolitan
590000,Northern Metropolitan
1300000,Northern Metropolitan
2375000,Southern Metropolitan
625000,Southern Metropolitan
1380000,Southern Metropolitan
1507513,Southern Metropolitan
2070000,Southern Metropolitan
2390820,Southern Metropolitan
902704,Southern Metropolitan
1950000,Southern Metropolitan
2050000,Southern Metropolitan
920000,Southern Metropolitan
2390820,Southern Metropolitan
3401086,Southern Metropolitan
1650000,Southern Metropolitan
1975605,Southern Metropolitan
2125000,Southern Metropolitan
1325000,Southern Metropolitan
1975000,Southern Metropolitan
784400,South-Eastern Metropolitan
784400,South-Eastern Metropolitan
1140000,Western Metropolitan
740000,Western Metropolitan
1000000,Western Metropolitan
801000,Northern Metropolitan
596000,Northern Metropolitan
1062000,Eastern Metropolitan
585457,Western Metropolitan
650000,Western Metropolitan
3177850,Southern Metropolitan
550000,Southern Metropolitan
1700000,Southern Metropolitan
2750000,Southern Metropolitan
1000000,Southern Metropolitan
2092464,Southern Metropolitan
3400000,Southern Metropolitan
1015000,Southern Metropolitan
1512418,Southern Metropolitan
725000,Southern Metropolitan
1250000,Southern Metropolitan
1500000,Southern Metropolitan
372000,Western Metropolitan
815000,Western Metropolitan
1168000,Southern Metropolitan
370000,Northern Metropolitan
660000,Northern Metropolitan
550000,Northern Metropolitan
1710000,Northern Metropolitan
555000,Northern Metropolitan
665907,Northern Metropolitan
392500,Western Victoria
370000,Western Victoria
411417,Northern Victoria
486000,Northern Victoria
995000,South-Eastern Metropolitan
950000,South-Eastern Metropolitan
792000,South-Eastern Metropolitan
525000,South-Eastern Metropolitan
640000,South-Eastern Metropolitan
590000,South-Eastern Metropolitan
660000,Southern Metropolitan
445000,Northern Metropolitan
475000,Northern Metropolitan
675000,Northern Metropolitan
546000,Northern Metropolitan
721000,Northern Metropolitan
492000,Northern Metropolitan
715000,Northern Metropolitan
657000,Northern Metropolitan
900000,Northern Metropolitan
650000,Northern Metropolitan
1120000,Eastern Metropolitan
961000,Eastern Metropolitan
1199091,Eastern Metropolitan
910000,Eastern Metropolitan
1199091,Eastern Metropolitan
951316,Eastern Metropolitan
990000,Eastern Metropolitan
1561875,Eastern Metropolitan
1580000,Eastern Metropolitan
2500000,Eastern Metropolitan
940000,Eastern Metropolitan
620000,Eastern Metropolitan
883500,Western Metropolitan
620000,Western Metropolitan
1204392,Western Metropolitan
1200000,Western Metropolitan
1007500,Western Metropolitan
1011500,Southern Metropolitan
828000,Southern Metropolitan
782750,Eastern Victoria
718042,Eastern Victoria
675000,South-Eastern Metropolitan
1006400,South-Eastern Metropolitan
757000,South-Eastern Metropolitan
1285000,South-Eastern Metropolitan
1416000,Eastern Metropolitan
1386000,Eastern Metropolitan
2420000,Eastern Metropolitan
1412000,Eastern Metropolitan
1335000,Eastern Metropolitan
1323000,Eastern Metropolitan
1700000,Eastern Metropolitan
1451000,Eastern Metropolitan
1480000,Eastern Metropolitan
1150000,Eastern Metropolitan
850000,South-Eastern Metropolitan
912000,South-Eastern Metropolitan
1100000,South-Eastern Metropolitan
1100000,Southern Metropolitan
1210000,Southern Metropolitan
792500,South-Eastern Metropolitan
1262000,Western Metropolitan
1210000,Western Metropolitan
1008105,Western Metropolitan
1252379,Western Metropolitan
1186000,Western Metropolitan
960000,Western Metropolitan
443300,South-Eastern Metropolitan
600000,Northern Metropolitan
790000,Northern Metropolitan
1320000,Northern Metropolitan
1100000,Northern Metropolitan
1325000,Northern Metropolitan
2250000,Northern Metropolitan
800000,Northern Metropolitan
1333280,Northern Metropolitan
730000,Northern Metropolitan
780000,Northern Metropolitan
1333280,Northern Metropolitan
903000,Eastern Metropolitan
687000,Eastern Metropolitan
955000,Northern Metropolitan
725000,Northern Metropolitan
1146000,Southern Metropolitan
777708,South-Eastern Metropolitan
1255000,South-Eastern Metropolitan
1361000,South-Eastern Metropolitan
950000,South-Eastern Metropolitan
1790000,Southern Metropolitan
507000,Southern Metropolitan
820000,Southern Metropolitan
1250000,South-Eastern Metropolitan
910000,Northern Metropolitan
790980,Northern Metropolitan
927688,Northern Metropolitan
850000,Northern Metropolitan
1160000,Northern Metropolitan
670000,South-Eastern Metropolitan
765000,Western Metropolitan
760000,Western Metropolitan
711000,Western Metropolitan
600000,Western Metropolitan
635000,Western Metropolitan
1260000,Southern Metropolitan
1960000,Southern Metropolitan
685000,Southern Metropolitan
2611000,Southern Metropolitan
2085000,Southern Metropolitan
1771000,Southern Metropolitan
515000,Southern Metropolitan
1610000,Southern Metropolitan
640000,Northern Metropolitan
1035000,Northern Metropolitan
880000,Northern Metropolitan
625000,Northern Metropolitan
520000,Northern Metropolitan
930000,Northern Metropolitan
912000,Northern Metropolitan
900000,Northern Metropolitan
602500,Northern Metropolitan
358456,Northern Metropolitan
935000,Northern Metropolitan
465000,Northern Metropolitan
752000,Northern Metropolitan
920000,Northern Metropolitan
721441,Northern Metropolitan
1074000,Northern Metropolitan
630000,Northern Metropolitan
423000,Northern Metropolitan
415000,Northern Metropolitan
519000,Northern Metropolitan
3270000,Northern Metropolitan
871890,Northern Metropolitan
530000,Northern Metropolitan
1500000,Northern Metropolitan
499000,Northern Metropolitan
485000,Northern Metropolitan
1200000,Northern Metropolitan
1276000,Northern Metropolitan
800000,Eastern Metropolitan
1335000,Eastern Metropolitan
935000,Eastern Metropolitan
1063125,Eastern Metropolitan
746000,Eastern Metropolitan
1063125,Eastern Metropolitan
1283000,Eastern Metropolitan
1160000,Eastern Metropolitan
1365000,Eastern Metropolitan
1250000,Eastern Metropolitan
913469,Eastern Metropolitan
1775000,Eastern Metropolitan
955000,South-Eastern Metropolitan
380000,Northern Metropolitan
465847,Northern Metropolitan
665000,South-Eastern Metropolitan
1665000,Southern Metropolitan
1756231,Southern Metropolitan
1380091,Southern Metropolitan
1915000,Southern Metropolitan
1756231,Southern Metropolitan
1610000,Southern Metropolitan
1756231,Southern Metropolitan
950000,Eastern Metropolitan
962000,Eastern Metropolitan
855000,Southern Metropolitan
490000,Northern Metropolitan
527000,Northern Metropolitan
631500,Northern Metropolitan
716500,Northern Metropolitan
541000,Northern Metropolitan
570000,Southern Metropolitan
1666669,Southern Metropolitan
866124,Southern Metropolitan
1305000,Southern Metropolitan
1666669,Southern Metropolitan
787500,Southern Metropolitan
651000,Southern Metropolitan
1330000,Western Metropolitan
770000,South-Eastern Metropolitan
587281,Western Metropolitan
711000,Western Metropolitan
461500,Southern Metropolitan
408000,Southern Metropolitan
760000,Southern Metropolitan
1900000,Southern Metropolitan
1720000,Western Metropolitan
1300000,Western Metropolitan
1050000,Western Metropolitan
1415000,Western Metropolitan
405000,Western Metropolitan
545000,Western Metropolitan
460000,Western Metropolitan
500326,Western Metropolitan
482000,Western Metropolitan
436000,Western Metropolitan
830000,Western Metropolitan
730000,Western Metropolitan
665000,Western Metropolitan
610000,Western Metropolitan
610574,Western Metropolitan
560000,Western Metropolitan
630000,Western Metropolitan
720000,Western Metropolitan
1290000,Southern Metropolitan
1810000,Southern Metropolitan
724000,Southern Metropolitan
2230000,Southern Metropolitan
3851000,Southern Metropolitan
635000,Western Metropolitan
1930000,Eastern Metropolitan
1260000,Eastern Metropolitan
600500,Northern Metropolitan
640000,Northern Metropolitan
750000,Northern Metropolitan
760000,Northern Metropolitan
1605000,Northern Metropolitan
1300000,Northern Metropolitan
2154049,Southern Metropolitan
2154049,Southern Metropolitan
932000,Southern Metropolitan
860000,Southern Metropolitan
2076000,Southern Metropolitan
2154049,Southern Metropolitan
705000,Western Metropolitan
1150000,Eastern Metropolitan
1009000,Eastern Metropolitan
1435000,Eastern Metropolitan
1070344,Eastern Metropolitan
366000,Northern Victoria
366000,Northern Victoria
366000,Northern Victoria
1070000,Eastern Metropolitan
1440000,Eastern Metropolitan
1060000,Eastern Metropolitan
1100000,Northern Metropolitan
599500,Northern Metropolitan
640000,Northern Metropolitan
792000,Northern Metropolitan
920000,Northern Metropolitan
920000,Northern Metropolitan
615000,Western Metropolitan
551000,Western Metropolitan
492115,Western Metropolitan
470000,Western Metropolitan
492115,Western Metropolitan
515000,Western Metropolitan
603500,Western Metropolitan
870000,Western Metropolitan
850000,Western Metropolitan
730000,Western Metropolitan
1060000,Western Metropolitan
1500000,Northern Metropolitan
1262941,Northern Metropolitan
1251000,Northern Metropolitan
702000,Northern Metropolitan
471667,Northern Metropolitan
1240616,South-Eastern Metropolitan
1211000,South-Eastern Metropolitan
1240616,South-Eastern Metropolitan
1240616,South-Eastern Metropolitan
555000,Western Metropolitan
749113,Western Metropolitan
1190000,Western Metropolitan
804691,Southern Metropolitan
1425000,Southern Metropolitan
1970000,Southern Metropolitan
1300000,Southern Metropolitan
2056000,Southern Metropolitan
547500,Western Metropolitan
921000,Western Metropolitan
1190000,Western Metropolitan
772000,Western Metropolitan
1000000,Northern Metropolitan
1001000,Northern Metropolitan
730000,Western Metropolitan
590000,Western Metropolitan
506000,Western Metropolitan
502000,Western Metropolitan
2550000,Southern Metropolitan
341000,Northern Metropolitan
901000,Western Metropolitan
740000,Western Metropolitan
1201000,Western Metropolitan
720000,Western Metropolitan
880000,Western Metropolitan
730000,Western Metropolitan
440000,Southern Metropolitan
750000,Southern Metropolitan
1460000,Southern Metropolitan
1726000,Southern Metropolitan
2300000,Western Metropolitan
692500,Western Metropolitan
1200000,Southern Metropolitan
1380800,Southern Metropolitan
1506365,Southern Metropolitan
1920000,Southern Metropolitan
1575000,Southern Metropolitan
940000,Southern Metropolitan
1629400,South-Eastern Metropolitan
1362000,South-Eastern Metropolitan
950000,Western Metropolitan
2946481,Southern Metropolitan
2115000,Southern Metropolitan
500000,Southern Metropolitan
2249415,Southern Metropolitan
2562000,Southern Metropolitan
2200000,Southern Metropolitan
2100000,Southern Metropolitan
1900000,Southern Metropolitan
2000000,Southern Metropolitan
2400000,Southern Metropolitan
2270000,Southern Metropolitan
2600000,Southern Metropolitan
2321000,Southern Metropolitan
1890000,Southern Metropolitan
425000,Eastern Metropolitan
1740000,Southern Metropolitan
1780455,Southern Metropolitan
2528750,Southern Metropolitan
600000,Eastern Metropolitan
1895000,Southern Metropolitan
1110000,Southern Metropolitan
1208974,Southern Metropolitan
870000,Southern Metropolitan
1225000,Southern Metropolitan
1250000,Southern Metropolitan
1115000,Southern Metropolitan
1230000,Southern Metropolitan
1165000,Southern Metropolitan
1064687,Southern Metropolitan
1430000,Southern Metropolitan
1077000,Southern Metropolitan
1280000,Southern Metropolitan
690000,Southern Metropolitan
980000,Southern Metropolitan
1595000,Southern Metropolitan
730000,Eastern Victoria
710000,Eastern Victoria
799000,Southern Metropolitan
797214,Southern Metropolitan
881000,Eastern Metropolitan
1300000,Eastern Metropolitan
1000000,Eastern Metropolitan
880000,Eastern Metropolitan
625000,Eastern Metropolitan
2785722,Southern Metropolitan
1500000,Southern Metropolitan
1791843,Southern Metropolitan
2020000,Southern Metropolitan
3100000,Southern Metropolitan
1850000,Southern Metropolitan
2020000,Southern Metropolitan
2770000,Southern Metropolitan
1200000,Southern Metropolitan
1740000,Southern Metropolitan
1250000,Southern Metropolitan
2094955,Southern Metropolitan
1431982,Southern Metropolitan
1300000,Southern Metropolitan
637000,Northern Metropolitan
431000,Northern Metropolitan
582000,Northern Metropolitan
1335000,Northern Metropolitan
568000,Northern Metropolitan
1315000,Northern Metropolitan
505000,Northern Metropolitan
695000,Northern Metropolitan
905000,Northern Metropolitan
725231,Northern Metropolitan
320000,Northern Metropolitan
360000,Northern Metropolitan
910000,Northern Metropolitan
1450000,Northern Metropolitan
580000,Northern Metropolitan
461500,Northern Metropolitan
650000,Northern Metropolitan
1230000,Eastern Metropolitan
1240000,Eastern Metropolitan
1234000,Northern Metropolitan
851750,Northern Metropolitan
618750,Western Metropolitan
1588000,Southern Metropolitan
1000000,Eastern Metropolitan
1901000,Southern Metropolitan
2590173,Southern Metropolitan
2600000,Southern Metropolitan
905000,Southern Metropolitan
650000,Northern Metropolitan
2550000,Southern Metropolitan
3775500,Southern Metropolitan
1750000,Southern Metropolitan
956000,Northern Metropolitan
783348,Northern Metropolitan
1540000,Northern Metropolitan
1077000,Southern Metropolitan
331404,Southern Metropolitan
732500,Southern Metropolitan
700000,Western Metropolitan
682500,South-Eastern Metropolitan
1160000,Southern Metropolitan
1390000,Southern Metropolitan
1302395,Southern Metropolitan
2450000,Southern Metropolitan
1259000,Southern Metropolitan
879167,South-Eastern Metropolitan
879167,South-Eastern Metropolitan
710000,South-Eastern Metropolitan
681000,Southern Metropolitan
955000,Southern Metropolitan
1230000,Southern Metropolitan
883300,South-Eastern Metropolitan
790000,South-Eastern Metropolitan
753000,South-Eastern Metropolitan
615000,South-Eastern Metropolitan
1890000,Northern Metropolitan
1457500,Northern Metropolitan
1330000,Northern Metropolitan
1310000,Northern Metropolitan
880000,Northern Metropolitan
630000,Northern Metropolitan
1070000,Northern Metropolitan
1500000,Northern Metropolitan
1085000,Northern Metropolitan
1010000,Northern Metropolitan
864000,Northern Metropolitan
550000,Northern Metropolitan
640000,Northern Metropolitan
477000,Northern Metropolitan
582500,Northern Metropolitan
480000,Northern Metropolitan
503933,Northern Metropolitan
358000,Northern Metropolitan
523000,Northern Metropolitan
485000,Northern Metropolitan
800000,Northern Metropolitan
632000,Northern Metropolitan
545000,South-Eastern Metropolitan
783865,Eastern Metropolitan
1152000,Eastern Metropolitan
475000,Northern Metropolitan
