Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Ormond,7/11 Holloway St,1,u,329500,S,Ray,2017-07-29T00:00:00Z,11.4,3204,1,1,1,0,1982,Glen Eira,Southern Metropolitan,3578
Parkdale,3/65 Como Pde E,2,t,674688,PI,Buxton,2017-07-29T00:00:00Z,21.5,3195,2,1,1,465,1978,Kingston,South-Eastern Metropolitan,5087
Parkdale,5 Morris St,5,h,1350000,VB,hockingstuart,2017-07-29T00:00:00Z,21.5,3195,5,2,2,653,1945,Kingston,South-Eastern Metropolitan,5087
Pascoe Vale,16/43 Arndt Rd,2,u,541000,S,Nelson,2017-07-29T00:00:00Z,8.5,3044,2,1,1,133,1988,Moreland,Northern Metropolitan,7485
Pascoe Vale,1/36 Bolingbroke St,2,u,565000,S,Rendina,2017-07-29T00:00:00Z,8.5,3044,2,1,2,189,1980,Moreland,Northern Metropolitan,7485
Pascoe Vale,215 Derby St,3,h,840000,PI,Brad,2017-07-29T00:00:00Z,8.5,3044,3,1,1,438,1974,Moreland,Northern Metropolitan,7485
Pascoe Vale,4/424 Gaffney St,3,t,790980,SP,hockingstuart,2017-07-29T00:00:00Z,8.5,3044,3,1,1,729,1974,Moreland,Northern Metropolitan,7485
Pascoe Vale,61 Pardy St,3,h,940000,SP,hockingstuart,2017-07-29T00:00:00Z,8.5,3044,3,1,1,559,1955,Moreland,Northern Metropolitan,7485
Point Cook,23 Boathaven Rd,4,h,620000,S,hockingstuart,2017-07-29T00:00:00Z,14.7,3030,4,2,2,448,2011,Wyndham,Western Metropolitan,15542
Point Cook,48 Dalkeith Dr,4,h,671614,SP,Reliance,2017-07-29T00:00:00Z,14.7,3030,4,2,2,626,2003,Wyndham,Western Metropolitan,15542
Point Cook,3 Sage Cl,4,h,671614,PI,Ray,2017-07-29T00:00:00Z,14.7,3030,4,2,2,612,2004,Wyndham,Western Metropolitan,15542
Point Cook,25 Yuruga Bvd,4,h,801000,S,YPA,2017-07-29T00:00:00Z,14.7,3030,4,2,2,628,2008,Wyndham,Western Metropolitan,15542
Port Melbourne,83 Evans St,2,h,1722500,S,Marshall,2017-07-29T00:00:00Z,3.5,3207,2,1,0,101,1900,Port Phillip,Southern Metropolitan,8648
Port Melbourne,178 Princes St,3,h,2730000,S,Chisholm,2017-07-29T00:00:00Z,3.5,3207,3,1,1,324,1942,Port Phillip,Southern Metropolitan,8648
Port Melbourne,84 Raglan St,3,h,1030000,S,Frank,2017-07-29T00:00:00Z,3.5,3207,3,1,0,130,1942,Port Phillip,Southern Metropolitan,8648
Prahran,504/7 King St,2,u,520000,PI,hockingstuart,2017-07-29T00:00:00Z,4.6,3181,2,2,1,1111,2012,Stonnington,Southern Metropolitan,7717
Prahran,59 Perth St,2,h,928276,SP,Hodges,2017-07-29T00:00:00Z,4.6,3181,2,1,0,121,1900,Stonnington,Southern Metropolitan,7717
Preston,20 Austral Av,4,h,1485000,S,McGrath,2017-07-29T00:00:00Z,8.4,3072,4,1,2,509,1920,Darebin,Northern Metropolitan,14577
Preston,483 Gilbert Rd,3,h,905000,PI,Nelson,2017-07-29T00:00:00Z,8.4,3072,3,1,1,473,1951,Darebin,Northern Metropolitan,14577
Preston,5 Toolangi Gr,3,h,1045000,S,RW,2017-07-29T00:00:00Z,8.4,3072,3,1,2,520,1951,Darebin,Northern Metropolitan,14577
Reservoir,23 Corben St,3,h,721441,S,Barry,2017-07-29T00:00:00Z,12,3073,3,1,3,718,1966,Darebin,Northern Metropolitan,21650
Reservoir,9 Darebin Bvd,4,h,905000,S,Barry,2017-07-29T00:00:00Z,12,3073,4,1,2,870,1965,Darebin,Northern Metropolitan,21650
Reservoir,649c Gilbert Rd,3,h,721441,PI,Nelson,2017-07-29T00:00:00Z,12,3073,3,1,2,775,1966,Darebin,Northern Metropolitan,21650
Reservoir,14 Kinkora Rd,2,h,875000,S,hockingstuart,2017-07-29T00:00:00Z,12,3073,2,1,2,519,1988,Darebin,Northern Metropolitan,21650
Reservoir,40 Lockton Av,3,h,670000,S,hockingstuart,2017-07-29T00:00:00Z,12,3073,3,2,1,536,1970,Darebin,Northern Metropolitan,21650
Reservoir,2 Moira Av,3,h,605000,SP,Love,2017-07-29T00:00:00Z,12,3073,3,1,1,540,1966,Darebin,Northern Metropolitan,21650
Reservoir,1/33 Oconnor St,2,t,672000,S,hockingstuart,2017-07-29T00:00:00Z,12,3073,2,1,1,243,2012,Darebin,Northern Metropolitan,21650
Richmond,1/77 Abinger St,2,u,660000,SA,Nelson,2017-07-29T00:00:00Z,2.4,3121,2,1,1,4422,1966,Yarra,Northern Metropolitan,14949
Richmond,61 Baker St,3,h,1310000,S,Jellis,2017-07-29T00:00:00Z,2.4,3121,3,1,1,209,1920,Yarra,Northern Metropolitan,14949
Richmond,16/297 Church St,2,u,666000,S,hockingstuart,2017-07-29T00:00:00Z,2.4,3121,2,1,1,0,1966,Yarra,Northern Metropolitan,14949
Richmond,5/33 Davison St,1,u,330000,VB,Marshall,2017-07-29T00:00:00Z,2.4,3121,1,1,1,0,1970,Yarra,Northern Metropolitan,14949
Richmond,712/8 Howard St,2,u,927000,S,Biggin,2017-07-29T00:00:00Z,2.4,3121,2,1,2,0,2000,Yarra,Northern Metropolitan,14949
Richmond,19/2 New St,2,u,905000,S,Nelson,2017-07-29T00:00:00Z,2.4,3121,2,1,1,598,1966,Yarra,Northern Metropolitan,14949
Richmond,20 Somerset St,3,h,1435016,PI,Philip,2017-07-29T00:00:00Z,2.4,3121,3,1,0,136,1900,Yarra,Northern Metropolitan,14949
Richmond,3/30 Tanner St,2,u,575500,S,hockingstuart,2017-07-29T00:00:00Z,2.4,3121,2,1,1,0,1966,Yarra,Northern Metropolitan,14949
Richmond,84 Yarra Bvd,4,h,1811528,S,Jellis,2017-07-29T00:00:00Z,2.4,3121,4,2,1,222,1924,Yarra,Northern Metropolitan,14949
Ringwood East,23 Rosedale Cr,3,h,1400000,S,HAR,2017-07-29T00:00:00Z,21.3,3135,3,2,4,941,1950,Maroondah,Eastern Metropolitan,4407
Ringwood North,2 Jenkins Cl,5,h,850000,VB,McGrath,2017-07-29T00:00:00Z,19.9,3134,5,3,2,651,1975,Maroondah,Eastern Metropolitan,3619
Ringwood North,81 Kubis Dr,4,h,1005000,S,Jellis,2017-07-29T00:00:00Z,19.9,3134,4,2,2,785,1972,Maroondah,Eastern Metropolitan,3619
Ripponlea,10/199 Hotham St,2,u,558500,SP,Buxton,2017-07-29T00:00:00Z,7.2,3185,2,1,1,1453,1970,Port Phillip,Southern Metropolitan,821
Roxburgh Park,24 Centaurus Av,3,h,393200,S,Raine,2017-07-29T00:00:00Z,20.6,3064,3,1,1,400,1999,Hume,Northern Metropolitan,5833
Roxburgh Park,13 McKinley Dr,3,h,460000,S,YPA,2017-07-29T00:00:00Z,20.6,3064,3,2,3,266,2000,Hume,Northern Metropolitan,5833
Roxburgh Park,10 Sheridan Wy,3,h,490000,S,Ray,2017-07-29T00:00:00Z,20.6,3064,3,2,2,400,1996,Hume,Northern Metropolitan,5833
Sandringham,6 Duff St,4,h,1660000,S,hockingstuart,2017-07-29T00:00:00Z,15.2,3191,4,2,2,390,2004,Bayside,Southern Metropolitan,4497
Sandringham,1/10 Reno Rd,4,h,1235000,S,Hodges,2017-07-29T00:00:00Z,15.2,3191,4,2,2,404,1925,Bayside,Southern Metropolitan,4497
Seaford,18 Catron St,4,h,870000,S,hockingstuart,2017-07-29T00:00:00Z,35.4,3198,4,2,2,771,1965,Frankston,South-Eastern Metropolitan,8077
Seaford,13 Hayman Av,4,h,880000,S,O'Brien,2017-07-29T00:00:00Z,35.4,3198,4,2,2,535,1970,Frankston,South-Eastern Metropolitan,8077
Seddon,2/70 Windsor St,2,h,945000,SP,Village,2017-07-29T00:00:00Z,5.1,3011,2,1,1,126,1890,Maribyrnong,Western Metropolitan,2417
South Kingsville,89A New St,3,t,730000,S,Sweeney,2017-07-29T00:00:00Z,6.2,3015,3,2,2,340,2000,Hobsons Bay,Western Metropolitan,984
South Melbourne,147 Bank St,3,h,2200000,VB,Marshall,2017-07-29T00:00:00Z,1.9,3205,3,2,1,195,1857,Port Phillip,Southern Metropolitan,5943
South Melbourne,372 Coventry St,2,h,980000,VB,Marshall,2017-07-29T00:00:00Z,1.9,3205,2,1,0,64,2000,Port Phillip,Southern Metropolitan,5943
South Morang,35 Astair Av,4,h,689633,PI,HAR,2017-07-29T00:00:00Z,20.5,3752,4,2,2,344,2000,Whittlesea,Northern Metropolitan,7969
South Morang,4 Flamingo Pt,3,h,591000,S,HAR,2017-07-29T00:00:00Z,20.5,3752,3,2,2,420,2003,Whittlesea,Northern Metropolitan,7969
South Morang,1/14 Kestrel Rd,4,h,689633,PI,HAR,2017-07-29T00:00:00Z,20.5,3752,4,2,2,272,2005,Whittlesea,Northern Metropolitan,7969
South Morang,7 Loveridge Wy,4,h,561000,SP,Ray,2017-07-29T00:00:00Z,20.5,3752,4,2,1,229,2005,Whittlesea,Northern Metropolitan,7969
South Morang,3 Robin Pl,4,h,612000,S,Millership,2017-07-29T00:00:00Z,20.5,3752,4,2,2,617,2005,Whittlesea,Northern Metropolitan,7969
South Morang,9 Ronald Av,3,h,690000,S,HAR,2017-07-29T00:00:00Z,20.5,3752,3,2,4,806,1985,Whittlesea,Northern Metropolitan,7969
South Yarra,24 Chapel Mw,1,u,645000,S,hockingstuart,2017-07-29T00:00:00Z,2.7,3141,1,1,1,453,1970,Stonnington,Southern Metropolitan,14887
South Yarra,1001/800 Chapel St,2,u,1090000,S,hockingstuart,2017-07-29T00:00:00Z,2.7,3141,2,2,2,17200,2000,Stonnington,Southern Metropolitan,14887
South Yarra,10E Cromwell Rd,3,t,1666669,S,Jellis,2017-07-29T00:00:00Z,2.7,3141,3,1,2,112,1990,Stonnington,Southern Metropolitan,14887
South Yarra,9/17 Howitt St,2,u,570000,VB,Ray,2017-07-29T00:00:00Z,2.7,3141,2,1,1,0,1965,Stonnington,Southern Metropolitan,14887
South Yarra,10/38 Kensington Rd,1,u,555000,S,Jellis,2017-07-29T00:00:00Z,2.7,3141,1,1,1,0,1970,Stonnington,Southern Metropolitan,14887
Southbank,101/8 Wells St,2,u,732000,S,Harcourts,2017-07-29T00:00:00Z,0.7,3006,2,1,0,3901,1996,Melbourne,Southern Metropolitan,8400
Spotswood,10A McNeilage St,4,h,1192000,S,hockingstuart,2017-07-29T00:00:00Z,6.2,3015,4,2,2,540,1982,Hobsons Bay,Western Metropolitan,1223
St Albans,3 Chestnut Dr,4,h,604700,SN,Barry,2017-07-29T00:00:00Z,14,3021,4,1,1,584,1972,Brimbank,Western Metropolitan,14042
St Albans,21 Glendenning St,2,h,593500,SN,Barry,2017-07-29T00:00:00Z,14,3021,2,1,1,743,1975,Brimbank,Western Metropolitan,14042
St Kilda,11/22 Charnwood Cr,1,u,481000,S,hockingstuart,2017-07-29T00:00:00Z,5,3182,1,1,1,0,1940,Port Phillip,Southern Metropolitan,13240
St Kilda,45/151 Fitzroy St,2,u,600000,VB,hockingstuart,2017-07-29T00:00:00Z,5,3182,2,1,1,0,1930,Port Phillip,Southern Metropolitan,13240
Strathmore,3/3 Wood St,3,t,1092490,SP,Pagan,2017-07-29T00:00:00Z,8.2,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan,3284
Sunbury,1/6 Anthony St,2,u,360000,SP,Brad,2017-07-29T00:00:00Z,31.7,3429,2,1,1,143,1999,Hume,Western Metropolitan,14092
Sunbury,4 College Pl,4,h,597000,S,Leading,2017-07-29T00:00:00Z,31.7,3429,4,2,4,939,1977,Hume,Western Metropolitan,14092
Sunbury,16 Learmonth St,3,h,500326,SN,Barry,2017-07-29T00:00:00Z,31.7,3429,3,1,1,580,1980,Hume,Western Metropolitan,14092
Sunbury,19 Muirfield Dr,3,h,475000,S,Leeburn,2017-07-29T00:00:00Z,31.7,3429,3,1,4,754,1985,Hume,Western Metropolitan,14092
Sunbury,26 Xavier Ct,3,h,495000,S,One,2017-07-29T00:00:00Z,31.7,3429,3,2,2,563,1994,Hume,Western Metropolitan,14092
Sunshine,143B Cornwall Rd,3,t,590000,S,Douglas,2017-07-29T00:00:00Z,10.5,3020,3,1,2,487,1958,Brimbank,Western Metropolitan,3755
Sunshine West,2 Day St,3,h,695000,S,Barry,2017-07-29T00:00:00Z,10.5,3020,3,1,0,694,1950,Brimbank,Western Metropolitan,6763
Sunshine West,73 Hilma St,3,h,760000,S,Barry,2017-07-29T00:00:00Z,10.5,3020,3,1,2,1143,1980,Brimbank,Western Metropolitan,6763
Sunshine West,18 Marchant Cr,3,h,583500,S,S&L,2017-07-29T00:00:00Z,10.5,3020,3,1,1,672,1970,Brimbank,Western Metropolitan,6763
Surrey Hills,6/91 Warrigal Rd,3,u,1050000,PI,hockingstuart,2017-07-29T00:00:00Z,10.2,3127,3,2,2,0,1964,Whitehorse,Southern Metropolitan,5457
Sydenham,23 Contursi Dr,3,h,585000,S,Prof.,2017-07-29T00:00:00Z,18,3037,3,2,2,662,2004,Brimbank,Western Metropolitan,3640
Tarneit,27 Chesterton Av,4,h,556500,SN,Barry,2017-07-29T00:00:00Z,18.4,3029,4,2,2,597,2004,Wyndham,Western Metropolitan,10160
Taylors Lakes,13 Apollo Rd,3,h,685000,S,Barry,2017-07-29T00:00:00Z,15.5,3038,3,1,2,678,1993,Brimbank,Western Metropolitan,5336
Taylors Lakes,64 Pindari Av,3,h,693000,S,YPA,2017-07-29T00:00:00Z,15.5,3038,3,2,3,723,1993,Brimbank,Western Metropolitan,5336
Templestowe,8 Emerald Ri,4,h,1576200,S,Barry,2017-07-29T00:00:00Z,15.5,3106,4,2,2,771,1989,Manningham,Eastern Metropolitan,6202
Templestowe Lower,51 Jeffrey St,3,h,1245000,S,Barry,2017-07-29T00:00:00Z,12.4,3107,3,2,2,779,1970,Manningham,Eastern Metropolitan,5420
Templestowe Lower,13 Melaleuca Av,6,h,2000000,VB,Barry,2017-07-29T00:00:00Z,12.4,3107,6,3,2,1054,1970,Manningham,Eastern Metropolitan,5420
Thomastown,11 Belah St,3,h,867000,S,HAR,2017-07-29T00:00:00Z,15.3,3074,3,1,3,819,1971,Whittlesea,Northern Metropolitan,7955
Thomastown,2/1 Charles St,2,u,407000,S,HAR,2017-07-29T00:00:00Z,15.3,3074,2,1,1,140,2010,Whittlesea,Northern Metropolitan,7955
Thomastown,13 Tanjil Ct,3,h,590500,S,HAR,2017-07-29T00:00:00Z,15.3,3074,3,1,1,585,1971,Whittlesea,Northern Metropolitan,7955
Thornbury,31 Raleigh St,3,h,1000000,PI,Love,2017-07-29T00:00:00Z,7,3071,3,2,2,333,1958,Darebin,Northern Metropolitan,8870
Thornbury,13 Rayment St,3,h,891000,S,Nelson,2017-07-29T00:00:00Z,7,3071,3,2,2,199,1999,Darebin,Northern Metropolitan,8870
Tullamarine,1/171 Melrose Dr,3,h,615500,S,hockingstuart,2017-07-29T00:00:00Z,12.9,3043,3,2,1,238,2011,Hume,Western Metropolitan,3296
Tullamarine,9/200 Melrose Dr,2,u,300000,SP,Jason,2017-07-29T00:00:00Z,12.9,3043,2,1,1,0,1980,Hume,Western Metropolitan,3296
Wantirna,33 Dunbarton Dr,4,h,908000,S,Ray,2017-07-29T00:00:00Z,14.7,3152,4,2,1,815,1978,Knox,Eastern Metropolitan,5424
Wantirna,9 Eton Sq,4,h,850000,VB,Purplebricks,2017-07-29T00:00:00Z,14.7,3152,4,2,3,785,1978,Knox,Eastern Metropolitan,5424
Wantirna,16 Mariemont Av,4,h,1200000,S,Ray,2017-07-29T00:00:00Z,14.7,3152,4,2,3,741,1978,Knox,Eastern Metropolitan,5424
Wantirna,4 Traydal Cl,3,h,895250,SN,Barry,2017-07-29T00:00:00Z,14.7,3152,3,2,2,636,1993,Knox,Eastern Metropolitan,5424
Wantirna South,11 Kirrum Cl,5,h,1310000,S,Harcourts,2017-07-29T00:00:00Z,14.7,3152,5,3,2,818,1985,Knox,Eastern Metropolitan,7082
Wantirna South,41 Witken Av,4,h,930000,S,Noel,2017-07-29T00:00:00Z,14.7,3152,4,2,2,639,1984,Knox,Eastern Metropolitan,7082
Watsonia,2/10 Powley Pde,2,u,686000,S,Darren,2017-07-29T00:00:00Z,14.5,3087,2,1,1,169,2007,Banyule,Northern Metropolitan,2329
Watsonia North,9 Binnak Dr,4,h,796250,PI,Nelson,2017-07-29T00:00:00Z,14.5,3087,4,2,2,600,1960,Banyule,Northern Metropolitan,1442
Watsonia North,33 MacOrna St,4,h,755000,S,HAR,2017-07-29T00:00:00Z,14.5,3087,4,1,2,613,1960,Banyule,Northern Metropolitan,1442
Werribee,12 Bridge St,2,h,678000,S,YPA,2017-07-29T00:00:00Z,14.7,3030,2,1,1,487,1985,Wyndham,Western Metropolitan,16166
Werribee,18 Conquest Dr,4,h,645000,PI,hockingstuart,2017-07-29T00:00:00Z,14.7,3030,4,2,2,555,2002,Wyndham,Western Metropolitan,16166
Werribee,46 Coventry Dr,4,h,482500,S,YPA,2017-07-29T00:00:00Z,14.7,3030,4,2,0,533,1980,Wyndham,Western Metropolitan,16166
Werribee,13b Kingfisher Ct,3,u,394000,PI,hockingstuart,2017-07-29T00:00:00Z,14.7,3030,3,2,4,287,2013,Wyndham,Western Metropolitan,16166
Werribee,40 Tarneit Rd,3,h,597000,S,Ray,2017-07-29T00:00:00Z,14.7,3030,3,1,1,672,1980,Wyndham,Western Metropolitan,16166
West Footscray,12/102 Cross St,2,u,580917,SP,Jas,2017-07-29T00:00:00Z,6.4,3012,2,1,1,0,1975,Maribyrnong,Western Metropolitan,5058
West Footscray,24 Elphinstone St,4,h,1300000,SP,Jas,2017-07-29T00:00:00Z,6.4,3012,4,2,2,588,1970,Maribyrnong,Western Metropolitan,5058
Westmeadows,43 Bamford Av,4,h,821000,S,YPA,2017-07-29T00:00:00Z,16.5,3049,4,3,2,544,1997,Hume,Northern Metropolitan,2474
Westmeadows,170 Erinbank Cr,3,h,597458,SP,Stockdale,2017-07-29T00:00:00Z,16.5,3049,3,1,2,560,1970,Hume,Northern Metropolitan,2474
Westmeadows,4 Pershore Ct,3,h,635000,S,Barry,2017-07-29T00:00:00Z,16.5,3049,3,2,1,691,1975,Hume,Northern Metropolitan,2474
Wheelers Hill,7 Ondine Dr,5,h,1095000,S,Ray,2017-07-29T00:00:00Z,16.7,3150,5,2,2,629,1977,Monash,South-Eastern Metropolitan,7392
Wheelers Hill,9 Xavier Dr,4,h,1240616,PN,Harcourts,2017-07-29T00:00:00Z,16.7,3150,4,2,2,656,1980,Monash,South-Eastern Metropolitan,7392
Whittlesea,30 Sherwin St,3,h,601000,S,Ray,2017-07-29T00:00:00Z,35.5,3757,3,2,1,972,1996,Whittlesea,Northern Victoria,2170
Williamstown,75 Cecil St,3,h,1050000,VB,Williams,2017-07-29T00:00:00Z,6.8,3016,3,1,0,179,1890,Hobsons Bay,Western Metropolitan,6380
Williamstown,2/29 Dover Rd,1,u,385000,SP,Williams,2017-07-29T00:00:00Z,6.8,3016,1,1,1,0,1967,Hobsons Bay,Western Metropolitan,6380
Williamstown,87 Pasco St,3,h,1285000,S,Jas,2017-07-29T00:00:00Z,6.8,3016,3,1,0,296,1967,Hobsons Bay,Western Metropolitan,6380
Windsor,201/152 Peel St,2,u,560000,PI,hockingstuart,2017-07-29T00:00:00Z,4.6,3181,2,1,1,0,2012,Stonnington,Southern Metropolitan,4380
Wollert,60 Saltlake Bvd,3,h,525300,S,Stockdale,2017-07-29T00:00:00Z,25.5,3750,3,2,2,400,2014,Whittlesea,Northern Metropolitan,2940
Yarraville,2 Adeney St,2,h,750000,SP,hockingstuart,2017-07-29T00:00:00Z,6.3,3013,2,1,2,269,1960,Maribyrnong,Western Metropolitan,6543
Yarraville,54 Pentland Pde,6,h,2450000,VB,Village,2017-07-29T00:00:00Z,6.3,3013,6,3,2,1087,1920,Maribyrnong,Western Metropolitan,6543
Yarraville,10/127 Somerville Rd,3,t,645000,SP,Jas,2017-07-29T00:00:00Z,6.3,3013,3,1,2,344,1948,Maribyrnong,Western Metropolitan,6543
Aberfeldie,1 Alma St,4,h,1436000,S,Brad,2017-09-03T00:00:00Z,7.5,3040,4,3,3,511,1922,Moonee Valley,Western Metropolitan,1543
Airport West,5/1 Lock St,2,u,421000,S,Walshe,2017-09-03T00:00:00Z,10.4,3042,2,1,1,207,1995,Moonee Valley,Western Metropolitan,3464
Albanvale,4 Windbreak Ct,3,h,532417,SN,Barry,2017-09-03T00:00:00Z,14,3021,3,2,2,574,1983,Brimbank,Western Metropolitan,1899
Albert Park,23 Faussett St,2,h,1910000,S,Greg,2017-09-03T00:00:00Z,3,3206,2,1,1,179,1907,Port Phillip,Southern Metropolitan,3280
Albion,40 Ridley St,5,h,905000,S,hockingstuart,2017-09-03T00:00:00Z,10.5,3020,5,2,3,732,1925,Brimbank,Western Metropolitan,2185
Alphington,22 Harker St,4,h,1680000,S,Love,2017-09-03T00:00:00Z,5.7,3078,4,3,2,720,1947,Darebin,Northern Metropolitan,2211
Altona,86 Grieve Pde,3,h,913000,S,Greg,2017-09-03T00:00:00Z,11,3018,3,2,3,530,1985,Hobsons Bay,Western Metropolitan,5301
Altona,58A Rose St,3,h,870000,VB,hockingstuart,2017-09-03T00:00:00Z,11,3018,3,1,2,473,1982,Hobsons Bay,Western Metropolitan,5301
Altona Meadows,96 Linden St,3,h,590000,PI,hockingstuart,2017-09-03T00:00:00Z,15.5,3028,3,1,2,459,1988,Hobsons Bay,Western Metropolitan,7630
Altona North,95 Marion St,3,h,1070000,PI,RT,2017-09-03T00:00:00Z,9.4,3025,3,1,3,693,1950,Hobsons Bay,Western Metropolitan,5132
Armadale,121 Kooyong Rd,4,h,5100000,S,Marshall,2017-09-03T00:00:00Z,6.3,3143,4,2,2,761,1900,Stonnington,Southern Metropolitan,4836
Armadale,9/61 Kooyong Rd,2,u,450000,VB,Jellis,2017-09-03T00:00:00Z,6.3,3143,2,1,1,354,1970,Stonnington,Southern Metropolitan,4836
Armadale,2/26 Mercer Rd,2,u,820000,S,Jellis,2017-09-03T00:00:00Z,6.3,3143,2,1,1,1501,1959,Stonnington,Southern Metropolitan,4836
Armadale,2/68 Rose St,2,h,1330000,S,Marshall,2017-09-03T00:00:00Z,6.3,3143,2,2,1,354,1969,Stonnington,Southern Metropolitan,4836
Armadale,6/58 Wattletree Rd,3,t,1160000,S,Marshall,2017-09-03T00:00:00Z,6.3,3143,3,1,2,352,1940,Stonnington,Southern Metropolitan,4836
Ascot Vale,7 Bower St,3,t,985000,S,Nelson,2017-09-03T00:00:00Z,4.3,3032,3,2,2,424,1941,Moonee Valley,Western Metropolitan,6567
Ascot Vale,26 Harmony Rd,3,h,877000,S,Jellis,2017-09-03T00:00:00Z,4.3,3032,3,2,2,424,1941,Moonee Valley,Western Metropolitan,6567
Ascot Vale,18 Munro St,3,h,1130000,S,Jellis,2017-09-03T00:00:00Z,4.3,3032,3,1,1,424,1910,Moonee Valley,Western Metropolitan,6567
Ascot Vale,132 The Parade,3,h,985000,S,Brad,2017-09-03T00:00:00Z,4.3,3032,3,1,2,245,1945,Moonee Valley,Western Metropolitan,6567
Ashburton,3 Hudson Ct,3,h,1506365,S,Jellis,2017-09-03T00:00:00Z,10.2,3147,3,1,2,665,1950,Boroondara,Southern Metropolitan,3052
Ashburton,35 Morotai Av,4,t,1849442,PI,Buxton,2017-09-03T00:00:00Z,10.2,3147,4,3,2,286,2014,Boroondara,Southern Metropolitan,3052
Avondale Heights,14 Davis Av,3,u,695000,S,Moonee,2017-09-03T00:00:00Z,9.5,3034,3,2,1,548,1974,Moonee Valley,Western Metropolitan,4502
Avondale Heights,50 Riviera Rd,4,h,905000,S,Nelson,2017-09-03T00:00:00Z,9.5,3034,4,1,2,688,1982,Moonee Valley,Western Metropolitan,4502
Balaclava,16/109 Hotham St,2,u,600000,VB,Buxton,2017-09-03T00:00:00Z,6.4,3183,2,1,1,2283,1980,Port Phillip,Southern Metropolitan,2952
Balwyn,2/30 Weir St,2,h,870000,S,Jellis,2017-09-03T00:00:00Z,7.9,3103,2,1,1,219,1950,Boroondara,Southern Metropolitan,5682
Balwyn North,15 Arama St,5,h,2209152,S,RW,2017-09-03T00:00:00Z,9.7,3104,5,5,2,818,2017,Boroondara,Southern Metropolitan,7809
Balwyn North,2 Carrington St,3,h,1785000,PI,Jellis,2017-09-03T00:00:00Z,9.7,3104,3,2,3,683,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,1/5 Dumblane St,3,t,1485000,S,hockingstuart,2017-09-03T00:00:00Z,9.7,3104,3,2,5,1645,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,16 Frank St,3,h,1553908,S,Jellis,2017-09-03T00:00:00Z,9.7,3104,3,1,3,1645,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,74 Greythorn Rd,4,h,1926869,PI,RT,2017-09-03T00:00:00Z,9.7,3104,4,3,4,1080,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,65 Longview Rd,4,h,2650000,VB,Marshall,2017-09-03T00:00:00Z,9.7,3104,4,2,2,996,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,3/66 Sweyn St,3,t,1005000,S,Jellis,2017-09-03T00:00:00Z,9.7,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,18 Vega St,4,h,1926869,S,Marshall,2017-09-03T00:00:00Z,9.7,3104,4,2,2,778,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,17 Vicars St,5,h,1951000,S,Marshall,2017-09-03T00:00:00Z,9.7,3104,5,3,3,711,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Wanbrow Av,5,h,1950000,S,RT,2017-09-03T00:00:00Z,9.7,3104,5,3,2,743,1949,Boroondara,Southern Metropolitan,7809
Balwyn North,35 Yeneda St,5,h,1800000,PI,Noel,2017-09-03T00:00:00Z,9.7,3104,5,2,2,818,1975,Boroondara,Southern Metropolitan,7809
Bayswater,3 Grieve St,3,h,824000,S,One,2017-09-03T00:00:00Z,23.2,3153,3,1,2,725,1980,Knox,Eastern Metropolitan,5030
Beaumaris,9a Lilian Ct,4,h,1375000,S,Greg,2017-09-03T00:00:00Z,17.3,3193,4,2,2,645,1970,Bayside,Southern Metropolitan,5366
Beaumaris,30 Michael St,4,h,1630000,S,Buxton,2017-09-03T00:00:00Z,17.3,3193,4,2,2,645,1970,Bayside,Southern Metropolitan,5366
Beaumaris,3 White St,3,h,1405000,PI,Ray,2017-09-03T00:00:00Z,17.3,3193,3,2,2,538,1976,Bayside,Southern Metropolitan,5366
Bentleigh,104 Brewer Rd,4,h,2310000,S,Jellis,2017-09-03T00:00:00Z,11.4,3204,4,3,4,570,1940,Glen Eira,Southern Metropolitan,6795
Bentleigh,42 Campbell St,4,t,1580801,PI,Buxton,2017-09-03T00:00:00Z,11.4,3204,4,4,2,697,1971,Glen Eira,Southern Metropolitan,6795
Bentleigh,29a Luckins Rd,4,h,1580801,VB,Jellis,2017-09-03T00:00:00Z,11.4,3204,4,2,2,570,1971,Glen Eira,Southern Metropolitan,6795
Bentleigh,4a Marriot Rd,3,t,1200000,PI,Ray,2017-09-03T00:00:00Z,11.4,3204,3,2,2,469,1967,Glen Eira,Southern Metropolitan,6795
Bentleigh,44 Whitmuir Rd,5,h,1660000,S,Jellis,2017-09-03T00:00:00Z,11.4,3204,5,3,2,593,1953,Glen Eira,Southern Metropolitan,6795
Bentleigh,2/48 Whitmuir Rd,2,u,770000,VB,McGrath,2017-09-03T00:00:00Z,11.4,3204,2,1,2,320,1979,Glen Eira,Southern Metropolitan,6795
